Tournament,Stage,Match Type,Match Name,Team A,Team B,Team A Score,Team B Score,Match Result,tournament,ta_avg_rating,ta_avg_acs,ta_avg_kd,ta_avg_adr,ta_avg_fk,ta_avg_hs,ta_eco_$ (won),ta_eco_$$ (won),ta_eco_$$$ (won),ta_eco_Eco (won),ta_eco_Pistol Won,ta_total_2k,ta_total_3k,ta_total_4k,ta_total_5k,ta_total_clutches,ta_draft_ban,ta_draft_pick,tb_avg_rating,tb_avg_acs,tb_avg_kd,tb_avg_adr,tb_avg_fk,tb_avg_hs,tb_eco_$ (won),tb_eco_$$ (won),tb_eco_$$$ (won),tb_eco_Eco (won),tb_eco_Pistol Won,tb_total_2k,tb_total_3k,tb_total_4k,tb_total_5k,tb_total_clutches,tb_draft_ban,tb_draft_pick
Champions Tour 2023: Pacific League,League Play,Week 1,Paper Rex vs DetonatioN FocusMe,Paper Rex,DetonatioN FocusMe,2,0,Paper Rex won,vct_2023,0.9846666666666667,210.2,-0.4,138.26666666666668,2.4,25.2,2.0,12.0,34.0,4.0,4.0,56.0,18.0,4.0,0.0,16.0,2.0,1.0,1.0393333333333332,213.53333333333333,0.4,146.26666666666668,3.2,31.6,2.0,4.0,22.0,4.0,4.0,58.0,14.0,2.0,2.0,0.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 1,Team Secret vs Talon Esports,Team Secret,Talon Esports,2,1,Team Secret won,vct_2023,1.1019999999999999,218.55,2.2,141.55,2.8,24.5,2.0,20.0,38.0,8.0,8.0,84.0,30.0,2.0,2.0,12.0,2.0,1.0,0.9238095238095237,196.71428571428572,-2.0952380952380953,128.76190476190476,2.5714285714285716,26.285714285714285,2.0,10.0,26.0,4.0,4.0,74.0,20.0,0.0,0.0,8.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 1,Rex Regum Qeon vs Gen.G,Rex Regum Qeon,Gen.G,0,2,Gen.G won,vct_2023,0.8886666666666667,191.13333333333333,-3.066666666666667,117.2,2.8,27.6,2.0,8.0,14.0,6.0,6.0,54.0,10.0,2.0,0.0,4.0,2.0,1.0,1.159375,222.5,2.875,145.9375,2.5,27.125,0.0,8.0,42.0,2.0,2.0,42.0,16.0,12.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 2,ZETA DIVISION vs Rex Regum Qeon,ZETA DIVISION,Rex Regum Qeon,2,1,ZETA DIVISION won,vct_2023,1.0619999999999998,208.45,1.8,138.4,3.8,25.6,2.0,14.0,50.0,6.0,6.0,70.0,34.0,2.0,2.0,10.0,2.0,1.0,0.9584999999999999,192.0,-1.9,122.5,2.6,25.95,0.0,18.0,32.0,6.0,6.0,74.0,28.0,2.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 2,Talon Esports vs T1,Talon Esports,T1,0,2,T1 won,vct_2023,0.822,190.53333333333333,-3.066666666666667,127.0,2.8,29.6,0.0,6.0,22.0,0.0,0.0,60.0,4.0,2.0,0.0,2.0,2.0,1.0,1.1625,212.6875,2.875,131.875,2.375,22.375,4.0,12.0,28.0,8.0,8.0,60.0,24.0,2.0,0.0,10.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 2,Team Secret vs Paper Rex,Team Secret,Paper Rex,2,1,Team Secret won,vct_2023,1.0445,198.25,1.9,128.65,4.1,24.75,2.0,16.0,46.0,10.0,10.0,82.0,30.0,2.0,0.0,6.0,2.0,1.0,0.9810000000000001,191.85,-1.9,128.55,3.0,23.2,0.0,18.0,48.0,2.0,2.0,80.0,28.0,2.0,2.0,2.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 2,Gen.G vs DetonatioN FocusMe,Gen.G,DetonatioN FocusMe,2,1,Gen.G won,vct_2023,0.9257142857142858,191.42857142857142,-1.5238095238095237,128.9047619047619,2.9523809523809526,25.61904761904762,2.0,10.0,42.0,6.0,6.0,84.0,14.0,2.0,0.0,6.0,2.0,1.0,1.1105,211.35,1.5,141.25,2.8,29.55,0.0,12.0,40.0,6.0,6.0,66.0,28.0,2.0,2.0,0.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 2,Global Esports vs DRX,Global Esports,DRX,0,2,DRX won,vct_2023,1.0673333333333335,199.2,1.2,123.73333333333333,4.133333333333334,20.6,0.0,8.0,36.0,8.0,6.0,48.0,24.0,12.0,2.0,0.0,2.0,1.0,0.982,196.46666666666667,-1.2,128.93333333333334,3.2,26.4,2.0,2.0,54.0,2.0,2.0,68.0,20.0,8.0,0.0,12.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 3,Rex Regum Qeon vs DetonatioN FocusMe,Rex Regum Qeon,DetonatioN FocusMe,2,0,Rex Regum Qeon won,vct_2023,1.302,240.2,7.466666666666667,157.66666666666666,2.933333333333333,26.2,2.0,8.0,34.0,8.0,6.0,48.0,32.0,4.0,0.0,4.0,2.0,1.0,0.6893333333333334,169.26666666666668,-7.466666666666667,112.66666666666667,2.0,29.066666666666666,0.0,4.0,16.0,2.0,2.0,20.0,14.0,0.0,0.0,8.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 3,T1 vs Paper Rex,T1,Paper Rex,0,2,Paper Rex won,vct_2023,0.698125,166.4375,-6.375,108.4375,1.375,25.1875,0.0,6.0,8.0,4.0,4.0,36.0,8.0,0.0,0.0,0.0,2.0,1.0,1.29625,227.6875,6.375,145.0625,3.0,21.8125,0.0,10.0,38.0,4.0,4.0,50.0,14.0,2.0,4.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 3,ZETA DIVISION vs Global Esports,ZETA DIVISION,Global Esports,2,1,ZETA DIVISION won,vct_2023,1.0665,211.0,1.2,136.3,3.6,30.1,0.0,36.0,30.0,6.0,4.0,86.0,18.0,12.0,2.0,4.0,2.0,1.0,0.977,195.2,-1.2,125.35,3.3,23.15,2.0,14.0,42.0,8.0,8.0,72.0,22.0,6.0,0.0,10.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 3,Talon Esports vs DRX,Talon Esports,DRX,0,2,DRX won,vct_2023,0.7013333333333333,165.06666666666666,-7.466666666666667,112.73333333333333,2.1333333333333333,21.4,0.0,12.0,10.0,4.0,4.0,24.0,12.0,6.0,0.0,4.0,2.0,1.0,1.3313333333333333,233.0,7.466666666666667,148.6,3.066666666666667,28.133333333333333,2.0,8.0,38.0,4.0,4.0,50.0,22.0,6.0,0.0,2.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 3,Team Secret vs Gen.G,Team Secret,Gen.G,0,2,Gen.G won,vct_2023,0.966,198.4,-2.8,129.2,2.8,21.2,4.0,4.0,28.0,2.0,2.0,42.0,16.0,4.0,0.0,4.0,2.0,1.0,1.0525,208.0,2.625,129.0625,3.0,25.25,2.0,14.0,30.0,6.0,6.0,70.0,14.0,6.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 4,Paper Rex vs DRX,Paper Rex,DRX,0,2,DRX won,vct_2023,0.921875,188.125,-2.375,120.5,2.5,24.6875,0.0,12.0,14.0,4.0,4.0,38.0,18.0,0.0,0.0,2.0,2.0,1.0,1.1246666666666667,206.26666666666668,2.533333333333333,134.6,2.8,30.333333333333332,0.0,6.0,42.0,4.0,4.0,54.0,18.0,4.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 4,Team Secret vs Rex Regum Qeon,Team Secret,Rex Regum Qeon,0,2,Rex Regum Qeon won,vct_2023,0.8793333333333333,167.6,-4.933333333333334,109.6,2.2666666666666666,21.0,0.0,10.0,20.0,4.0,4.0,30.0,18.0,4.0,0.0,4.0,2.0,1.0,1.145,203.25,4.625,138.4375,3.25,33.5,0.0,8.0,38.0,6.0,4.0,56.0,22.0,2.0,0.0,0.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 4,T1 vs Gen.G,T1,Gen.G,0,2,Gen.G won,vct_2023,0.750625,174.75,-5.0,118.9375,1.75,22.1875,2.0,2.0,12.0,4.0,4.0,42.0,10.0,2.0,0.0,2.0,2.0,1.0,1.275,224.75,5.0,143.3125,2.75,23.3125,0.0,20.0,26.0,6.0,4.0,34.0,26.0,4.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 4,ZETA DIVISION vs DetonatioN FocusMe,ZETA DIVISION,DetonatioN FocusMe,2,0,ZETA DIVISION won,vct_2023,1.2006666666666665,223.8,6.4,143.4,3.3333333333333335,24.733333333333334,2.0,12.0,32.0,6.0,6.0,46.0,16.0,8.0,0.0,2.0,3.0,1.0,0.8373333333333334,160.6,-6.4,102.6,2.0,20.733333333333334,0.0,12.0,14.0,2.0,2.0,44.0,6.0,0.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 4,Talon Esports vs Global Esports,Talon Esports,Global Esports,0,2,Global Esports won,vct_2023,0.926,191.8,-4.266666666666667,125.73333333333333,2.533333333333333,20.4,0.0,10.0,20.0,4.0,4.0,58.0,8.0,8.0,0.0,6.0,2.0,1.0,1.090625,220.5625,3.75,141.125,3.0,24.5,4.0,10.0,34.0,4.0,4.0,68.0,20.0,4.0,2.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 5,Paper Rex vs Global Esports,Paper Rex,Global Esports,2,1,Paper Rex won,vct_2023,1.03,211.76190476190476,1.4285714285714286,140.23809523809524,3.0476190476190474,26.19047619047619,2.0,14.0,46.0,4.0,4.0,72.0,30.0,6.0,0.0,10.0,2.0,1.0,0.9481818181818181,202.77272727272728,-1.3636363636363635,126.68181818181819,2.4545454545454546,25.136363636363637,2.0,12.0,30.0,8.0,8.0,78.0,22.0,4.0,2.0,8.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 5,Gen.G vs DRX,Gen.G,DRX,1,2,DRX won,vct_2023,1.0057142857142858,186.95238095238096,-0.9523809523809523,123.0,3.238095238095238,24.38095238095238,0.0,10.0,32.0,6.0,4.0,76.0,10.0,6.0,0.0,2.0,2.0,1.0,1.0365,194.2,1.0,125.2,2.6,22.3,0.0,10.0,52.0,10.0,8.0,62.0,32.0,2.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 5,T1 vs Rex Regum Qeon,T1,Rex Regum Qeon,2,0,T1 won,vct_2023,1.1686666666666667,216.6,4.266666666666667,138.86666666666667,2.4,21.333333333333332,0.0,14.0,32.0,6.0,4.0,64.0,12.0,6.0,0.0,8.0,2.0,1.0,0.84,177.625,-4.0,115.8125,2.625,29.4375,0.0,6.0,16.0,4.0,4.0,34.0,14.0,0.0,0.0,2.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 5,Team Secret vs DetonatioN FocusMe,Team Secret,DetonatioN FocusMe,2,0,Team Secret won,vct_2023,1.1033333333333333,207.4,3.2,137.33333333333334,3.3333333333333335,22.666666666666668,2.0,4.0,42.0,4.0,2.0,50.0,20.0,6.0,2.0,6.0,2.0,1.0,0.9380000000000001,187.73333333333332,-3.2,122.2,2.6666666666666665,26.0,0.0,12.0,18.0,8.0,6.0,54.0,12.0,2.0,2.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 5,ZETA DIVISION vs Talon Esports,ZETA DIVISION,Talon Esports,0,2,Talon Esports won,vct_2023,0.966,205.6,-0.6666666666666666,134.13333333333333,3.7333333333333334,25.2,2.0,16.0,20.0,6.0,4.0,58.0,22.0,4.0,0.0,2.0,2.0,1.0,1.0625,209.9375,0.375,138.875,2.875,23.0,0.0,8.0,46.0,4.0,4.0,74.0,16.0,4.0,0.0,10.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 6,T1 vs DetonatioN FocusMe,T1,DetonatioN FocusMe,2,1,T1 won,vct_2023,1.0295,197.65,0.5,131.45,3.9,24.95,0.0,16.0,46.0,8.0,4.0,84.0,28.0,8.0,0.0,6.0,2.0,1.0,0.951,195.3,-0.5,125.95,2.8,27.55,2.0,24.0,30.0,8.0,8.0,70.0,28.0,12.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 6,ZETA DIVISION vs Team Secret,ZETA DIVISION,Team Secret,2,1,ZETA DIVISION won,vct_2023,1.0325,202.5,1.0,129.35,3.6,24.15,2.0,24.0,36.0,10.0,10.0,90.0,26.0,6.0,0.0,6.0,2.0,1.0,0.984,195.0,-1.0,128.75,3.1,24.2,6.0,6.0,48.0,2.0,2.0,72.0,26.0,6.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 6,Global Esports vs Gen.G,Global Esports,Gen.G,2,0,Global Esports won,vct_2023,1.1693333333333333,219.93333333333334,3.8666666666666667,142.13333333333333,3.6,26.466666666666665,2.0,10.0,32.0,8.0,6.0,50.0,16.0,6.0,2.0,8.0,2.0,1.0,0.882,187.26666666666668,-3.8666666666666667,121.33333333333333,2.0,24.666666666666668,2.0,10.0,18.0,2.0,2.0,56.0,12.0,0.0,0.0,2.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 6,Rex Regum Qeon vs DRX,Rex Regum Qeon,DRX,1,2,DRX won,vct_2023,0.8590476190476191,173.57142857142858,-4.190476190476191,112.85714285714286,2.1904761904761907,22.571428571428573,0.0,10.0,36.0,4.0,4.0,64.0,22.0,6.0,0.0,6.0,2.0,1.0,1.17,211.15,4.3,132.05,3.6,24.1,0.0,10.0,48.0,10.0,8.0,96.0,18.0,4.0,0.0,2.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 6,Talon Esports vs Paper Rex,Talon Esports,Paper Rex,1,2,Paper Rex won,vct_2023,0.8805,184.9,-4.2,126.25,2.5,26.8,0.0,12.0,34.0,8.0,6.0,68.0,22.0,4.0,0.0,4.0,2.0,1.0,1.171,217.9,4.2,140.55,3.9,22.65,0.0,14.0,52.0,8.0,6.0,84.0,32.0,4.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 7,Talon Esports vs Gen.G,Talon Esports,Gen.G,2,0,Talon Esports won,vct_2023,1.1173333333333333,218.33333333333334,4.133333333333334,146.66666666666666,3.3333333333333335,28.0,0.0,6.0,40.0,6.0,6.0,60.0,14.0,4.0,0.0,4.0,2.0,1.0,0.9043749999999999,187.9375,-3.875,122.0,2.0,21.125,2.0,6.0,18.0,4.0,2.0,42.0,8.0,4.0,2.0,2.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 7,ZETA DIVISION vs Paper Rex,ZETA DIVISION,Paper Rex,0,2,Paper Rex won,vct_2023,0.836,172.46666666666667,-5.333333333333333,111.4,1.8666666666666667,21.6,2.0,16.0,12.0,2.0,2.0,40.0,12.0,2.0,2.0,8.0,2.0,1.0,1.1753333333333333,208.26666666666668,5.333333333333333,128.86666666666667,3.6,25.0,0.0,14.0,32.0,6.0,6.0,52.0,18.0,4.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 7,Rex Regum Qeon vs Global Esports,Rex Regum Qeon,Global Esports,2,0,Rex Regum Qeon won,vct_2023,1.071875,212.6875,3.125,136.625,3.5,25.3125,2.0,12.0,32.0,6.0,4.0,58.0,28.0,2.0,2.0,8.0,2.0,1.0,0.9113333333333333,197.6,-3.466666666666667,129.2,2.533333333333333,22.6,0.0,20.0,18.0,4.0,4.0,60.0,20.0,4.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 7,Team Secret vs T1,Team Secret,T1,0,2,T1 won,vct_2023,0.7260000000000001,159.8,-7.733333333333333,108.0,1.7333333333333334,23.733333333333334,0.0,6.0,14.0,4.0,4.0,32.0,8.0,2.0,0.0,4.0,2.0,1.0,1.271875,220.5,7.25,144.375,3.125,25.6875,0.0,12.0,34.0,6.0,4.0,62.0,18.0,0.0,0.0,8.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 7,DRX vs DetonatioN FocusMe,DRX,DetonatioN FocusMe,2,0,DRX won,vct_2023,1.1693333333333333,212.86666666666667,4.533333333333333,132.73333333333332,2.1333333333333333,21.333333333333332,2.0,10.0,34.0,6.0,4.0,56.0,16.0,8.0,0.0,4.0,2.0,1.0,0.844,177.46666666666667,-4.533333333333333,116.86666666666666,2.933333333333333,31.4,4.0,6.0,10.0,4.0,4.0,42.0,16.0,2.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,Paper Rex vs Gen.G,Paper Rex,Gen.G,2,0,Paper Rex won,vct_2023,1.268,210.66666666666666,5.466666666666667,134.66666666666666,2.933333333333333,23.066666666666666,0.0,14.0,32.0,6.0,6.0,50.0,14.0,4.0,0.0,0.0,2.0,1.0,0.720625,159.25,-5.125,105.125,1.625,21.625,2.0,4.0,10.0,2.0,2.0,30.0,10.0,0.0,0.0,0.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs T1,ZETA DIVISION,T1,1,2,T1 won,vct_2023,0.8385,189.6,-3.8,122.9,2.2,25.7,0.0,16.0,36.0,2.0,2.0,66.0,28.0,8.0,2.0,4.0,2.0,1.0,1.1315,216.8,3.8,138.25,4.1,24.8,4.0,16.0,42.0,10.0,10.0,90.0,24.0,10.0,2.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs DRX,Team Secret,DRX,2,0,Team Secret won,vct_2023,1.0706666666666667,208.4,1.4666666666666666,133.73333333333332,3.3333333333333335,22.133333333333333,4.0,2.0,44.0,2.0,2.0,72.0,10.0,6.0,0.0,8.0,2.0,1.0,0.9726666666666667,198.53333333333333,-1.4666666666666666,126.93333333333334,2.6666666666666665,25.533333333333335,0.0,10.0,22.0,6.0,6.0,62.0,10.0,0.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,Global Esports vs DetonatioN FocusMe,Global Esports,DetonatioN FocusMe,2,0,Global Esports won,vct_2023,1.2053333333333334,199.46666666666667,3.8666666666666667,126.86666666666666,2.8,25.933333333333334,0.0,22.0,22.0,8.0,8.0,62.0,10.0,2.0,0.0,4.0,2.0,1.0,0.7946666666666666,164.46666666666667,-3.8666666666666667,109.93333333333334,2.4,27.666666666666668,0.0,8.0,18.0,0.0,0.0,46.0,8.0,0.0,0.0,2.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs Rex Regum Qeon,Talon Esports,Rex Regum Qeon,1,2,Rex Regum Qeon won,vct_2023,0.9247619047619049,198.0,-1.7142857142857142,130.8095238095238,2.0952380952380953,23.714285714285715,2.0,8.0,32.0,6.0,4.0,60.0,22.0,2.0,0.0,6.0,2.0,1.0,1.0666666666666667,206.85714285714286,1.7142857142857142,133.95238095238096,2.9523809523809526,28.857142857142858,4.0,14.0,32.0,8.0,8.0,84.0,10.0,6.0,2.0,10.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,ZETA DIVISION vs Gen.G,ZETA DIVISION,Gen.G,2,1,ZETA DIVISION won,vct_2023,1.0615,211.85,2.6,136.35,2.8,22.3,0.0,20.0,30.0,10.0,10.0,88.0,22.0,6.0,0.0,6.0,2.0,1.0,0.9628571428571429,189.85714285714286,-2.4761904761904763,124.33333333333333,2.5714285714285716,22.428571428571427,2.0,4.0,40.0,4.0,2.0,72.0,18.0,4.0,0.0,12.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,T1 vs DRX,T1,DRX,0,2,DRX won,vct_2023,0.99,189.33333333333334,0.13333333333333333,122.53333333333333,2.933333333333333,20.6,0.0,10.0,28.0,0.0,0.0,54.0,16.0,2.0,0.0,4.0,2.0,1.0,1.0233333333333332,189.46666666666667,-0.13333333333333333,123.06666666666666,3.066666666666667,26.0,0.0,10.0,34.0,8.0,8.0,58.0,12.0,0.0,2.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,Team Secret vs Global Esports,Team Secret,Global Esports,2,0,Team Secret won,vct_2023,1.1566666666666667,208.8,4.266666666666667,134.93333333333334,3.6,26.2,0.0,6.0,40.0,6.0,6.0,82.0,12.0,0.0,0.0,4.0,2.0,1.0,0.8726666666666667,190.6,-4.266666666666667,127.13333333333334,2.4,23.4,2.0,10.0,24.0,2.0,2.0,58.0,20.0,2.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,Talon Esports vs DetonatioN FocusMe,Talon Esports,DetonatioN FocusMe,2,0,Talon Esports won,vct_2023,1.1466666666666667,217.33333333333334,3.6,143.73333333333332,2.4,28.2,0.0,8.0,38.0,6.0,6.0,54.0,20.0,4.0,2.0,8.0,2.0,1.0,0.86,189.4,-3.6,124.93333333333334,3.066666666666667,23.666666666666668,0.0,12.0,16.0,2.0,2.0,48.0,8.0,6.0,0.0,2.0,2.0,1.0
Champions Tour 2023: Pacific League,League Play,Week 8,Rex Regum Qeon vs Paper Rex,Rex Regum Qeon,Paper Rex,0,2,Paper Rex won,vct_2023,0.9193749999999999,193.4375,-3.375,129.625,2.625,30.4375,0.0,6.0,34.0,0.0,0.0,74.0,10.0,2.0,0.0,6.0,2.0,1.0,1.0926666666666667,215.33333333333334,3.6,139.4,3.3333333333333335,26.533333333333335,0.0,18.0,26.0,8.0,8.0,72.0,16.0,4.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,ZETA DIVISION vs Team Secret,ZETA DIVISION,Team Secret,0,2,Team Secret won,vct_2023,,,-1.4666666666666666,,,,,,,,,,,,,,2.0,1.0,,,1.4666666666666666,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Pacific League,Playoffs,Upper Round 1,T1 vs Gen.G,T1,Gen.G,2,1,T1 won,vct_2023,1.1374285714285715,216.0,3.4857142857142858,140.14285714285714,4.114285714285714,25.65714285714286,0.0,34.0,78.0,14.0,12.0,106.0,56.0,14.0,0.0,8.0,4.0,2.0,0.8875,190.61111111111111,-3.388888888888889,123.27777777777777,2.1666666666666665,24.166666666666668,2.0,22.0,64.0,8.0,8.0,122.0,42.0,6.0,0.0,16.0,4.0,2.0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,DRX vs Team Secret,DRX,Team Secret,2,1,DRX won,vct_2023,1.175,219.95,4.4,140.55,3.1,26.9,2.0,8.0,52.0,8.0,8.0,84.0,24.0,6.0,0.0,6.0,2.0,1.0,0.8871428571428571,180.61904761904762,-4.190476190476191,116.23809523809524,2.4761904761904763,20.714285714285715,4.0,14.0,20.0,6.0,4.0,70.0,22.0,0.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Pacific League,Playoffs,Upper Semifinals,Paper Rex vs T1,Paper Rex,T1,2,0,Paper Rex won,vct_2023,1.1526666666666665,215.46666666666667,4.666666666666667,140.53333333333333,3.6,24.6,2.0,22.0,20.0,8.0,6.0,72.0,22.0,2.0,0.0,2.0,2.0,1.0,0.8533333333333334,184.4,-4.666666666666667,126.73333333333333,2.533333333333333,25.6,2.0,14.0,20.0,4.0,2.0,54.0,18.0,4.0,0.0,8.0,2.0,1.0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,Team Secret vs Gen.G,Team Secret,Gen.G,1,2,Gen.G won,vct_2023,0.9225,194.55,-2.4,130.8,2.4,23.5,0.0,14.0,46.0,6.0,4.0,88.0,20.0,2.0,0.0,14.0,2.0,1.0,1.1276190476190475,211.76190476190476,2.2857142857142856,136.23809523809524,4.190476190476191,23.523809523809526,4.0,14.0,44.0,8.0,8.0,82.0,32.0,6.0,2.0,8.0,2.0,1.0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 1,T1 vs ZETA DIVISION,T1,ZETA DIVISION,2,1,T1 won,vct_2023,1.053,200.6,1.6,128.35,3.4,23.0,2.0,20.0,46.0,8.0,8.0,84.0,34.0,8.0,2.0,14.0,2.0,1.0,0.9790000000000001,194.2,-1.6,126.55,3.8,23.75,0.0,20.0,44.0,4.0,4.0,90.0,18.0,2.0,2.0,6.0,2.0,1.0
Champions Tour 2023: Pacific League,Playoffs,Upper Final,DRX vs Paper Rex,DRX,Paper Rex,0,2,Paper Rex won,vct_2023,0.74,166.26666666666668,-6.8,109.46666666666667,2.1333333333333333,26.133333333333333,0.0,4.0,16.0,2.0,2.0,34.0,10.0,2.0,0.0,2.0,2.0,1.0,1.2533333333333334,225.66666666666666,6.666666666666667,141.53333333333333,2.8,23.333333333333332,2.0,8.0,36.0,6.0,6.0,56.0,20.0,8.0,0.0,8.0,2.0,1.0
Champions Tour 2023: Pacific League,Playoffs,Lower Round 2,T1 vs Gen.G,T1,Gen.G,2,0,T1 won,vct_2023,1.1374285714285715,216.0,3.4857142857142858,140.14285714285714,4.114285714285714,25.65714285714286,0.0,34.0,78.0,14.0,12.0,106.0,56.0,14.0,0.0,8.0,4.0,2.0,0.8875,190.61111111111111,-3.388888888888889,123.27777777777777,2.1666666666666665,24.166666666666668,2.0,22.0,64.0,8.0,8.0,122.0,42.0,6.0,0.0,16.0,4.0,2.0
Champions Tour 2023: Pacific League,Playoffs,Lower Final,DRX vs T1,DRX,T1,3,2,DRX won,vct_2023,1.0236666666666667,189.66666666666666,-1.0666666666666667,122.13333333333334,3.8666666666666667,26.733333333333334,2.0,34.0,66.0,10.0,8.0,130.0,28.0,8.0,2.0,12.0,1.0,2.0,0.9993333333333333,193.2,1.0,126.36666666666666,3.6666666666666665,22.733333333333334,0.0,24.0,78.0,12.0,12.0,146.0,44.0,10.0,2.0,8.0,1.0,2.0
Champions Tour 2023: Pacific League,Playoffs,Grand Final,Paper Rex vs DRX,Paper Rex,DRX,3,2,Paper Rex won,vct_2023,1.1380000000000001,209.96666666666667,4.066666666666666,137.5,3.933333333333333,24.933333333333334,2.0,38.0,64.0,14.0,14.0,164.0,40.0,2.0,2.0,2.0,2.0,2.0,0.8956666666666667,186.33333333333334,-4.066666666666666,123.4,3.066666666666667,29.133333333333333,4.0,26.0,54.0,8.0,6.0,102.0,36.0,10.0,6.0,12.0,0.0,2.0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,KOI vs NRG Esports,KOI,NRG Esports,0,2,NRG Esports won,vct_2023,0.8846666666666666,170.53333333333333,-2.2666666666666666,112.73333333333333,2.1333333333333333,25.133333333333333,0.0,14.0,20.0,6.0,6.0,48.0,14.0,2.0,0.0,0.0,2.0,1.0,1.1366666666666667,196.26666666666668,2.2666666666666666,126.66666666666667,4.0,24.533333333333335,0.0,8.0,42.0,2.0,2.0,52.0,18.0,4.0,2.0,0.0,2.0,1.0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,DetonatioN FocusMe vs Giants Gaming,DetonatioN FocusMe,Giants Gaming,0,2,Giants Gaming won,vct_2023,0.698125,166.8125,-5.625,108.25,1.875,32.9375,0.0,6.0,16.0,0.0,0.0,42.0,4.0,0.0,2.0,6.0,2.0,1.0,1.306,217.86666666666667,6.0,148.8,2.933333333333333,30.6,0.0,14.0,30.0,8.0,8.0,68.0,14.0,2.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Lock-In Sao Paulo,Bracket Stage,Alpha - Round of 16,FunPlus Phoenix vs Karmine Corp,FunPlus Phoenix,Karmine Corp,1,2,Karmine Corp won,vct_2023,0.899,185.05,-3.0,119.05,1.8,28.0,2.0,10.0,32.0,6.0,6.0,68.0,20.0,2.0,0.0,6.0,2.0,1.0,1.0975,211.3,2.9,131.75,4.1,33.75,0.0,16.0,46.0,6.0,6.0,76.0,28.0,8.0,0.0,4.0,2.0,1.0
