Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID,tournament
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Global Esports vs DetonatioN FocusMe,184496,Pearl,119627,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Talon Esports vs Rex Regum Qeon,184497,Split,119629,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Talon Esports vs Rex Regum Qeon,184497,Ascent,119630,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Talon Esports vs Rex Regum Qeon,184497,Haven,119631,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,ZETA DIVISION vs Gen.G,184498,Haven,119632,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,ZETA DIVISION vs Gen.G,184498,Ascent,119633,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,ZETA DIVISION vs Gen.G,184498,Fracture,119634,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,T1 vs DRX,184499,Bind,119635,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,T1 vs DRX,184499,Pearl,119636,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Team Secret vs Global Esports,184500,Haven,119638,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Team Secret vs Global Esports,184500,Lotus,119639,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Talon Esports vs DetonatioN FocusMe,184501,Lotus,119641,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Talon Esports vs DetonatioN FocusMe,184501,Bind,119642,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Rex Regum Qeon vs Paper Rex,184502,Bind,119644,vct_2023
Champions Tour 2023: Pacific League,1191,League Play,2316,Week 8,Rex Regum Qeon vs Paper Rex,184502,Pearl,119645,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Round 1,ZETA DIVISION vs Team Secret,184513,Haven,119677,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Round 1,ZETA DIVISION vs Team Secret,184513,Ascent,119678,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Round 1,T1 vs Gen.G,184514,Fracture,119680,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Round 1,T1 vs Gen.G,184514,Ascent,119681,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Round 1,T1 vs Gen.G,184514,Lotus,119682,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Semifinals,DRX vs Team Secret,184515,Haven,119683,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Semifinals,DRX vs Team Secret,184515,Split,119684,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Semifinals,DRX vs Team Secret,184515,Bind,119685,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Semifinals,Paper Rex vs T1,184516,Lotus,119686,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Semifinals,Paper Rex vs T1,184516,Fracture,119687,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Round 1,Team Secret vs Gen.G,184518,Ascent,119692,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Round 1,Team Secret vs Gen.G,184518,Haven,119693,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Round 1,Team Secret vs Gen.G,184518,Split,119694,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Round 1,T1 vs ZETA DIVISION,184517,Haven,119689,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Round 1,T1 vs ZETA DIVISION,184517,Bind,119690,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Round 1,T1 vs ZETA DIVISION,184517,Fracture,119691,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Final,DRX vs Paper Rex,184519,Fracture,119695,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Upper Final,DRX vs Paper Rex,184519,Bind,119696,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Round 2,T1 vs Gen.G,184520,Fracture,119698,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Round 2,T1 vs Gen.G,184520,Ascent,119699,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Final,DRX vs T1,184521,Ascent,119701,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Final,DRX vs T1,184521,Fracture,119702,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Final,DRX vs T1,184521,Haven,119703,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Final,DRX vs T1,184521,Bind,119704,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Lower Final,DRX vs T1,184521,Pearl,119705,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Grand Final,Paper Rex vs DRX,184522,Fracture,119706,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Grand Final,Paper Rex vs DRX,184522,Ascent,119708,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Grand Final,Paper Rex vs DRX,184522,Lotus,131784,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Grand Final,Paper Rex vs DRX,184522,Pearl,119712,vct_2023
Champions Tour 2023: Pacific League,1191,Playoffs,2872,Grand Final,Paper Rex vs DRX,184522,Bind,119714,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,KOI vs NRG Esports,167348,Icebox,113040,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,KOI vs NRG Esports,167348,Haven,113041,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,DetonatioN FocusMe vs Giants Gaming,167349,Haven,113043,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,DetonatioN FocusMe vs Giants Gaming,167349,Icebox,113044,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,FunPlus Phoenix vs Karmine Corp,167351,Lotus,113049,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,FunPlus Phoenix vs Karmine Corp,167351,Haven,113050,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,FunPlus Phoenix vs Karmine Corp,167351,Pearl,113051,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,BBL Esports vs DRX,167352,Pearl,113052,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,BBL Esports vs DRX,167352,Ascent,113053,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,BBL Esports vs DRX,167352,Haven,113054,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,Cloud9 vs Paper Rex,167353,Lotus,113055,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,Cloud9 vs Paper Rex,167353,Pearl,113056,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,Team Heretics vs Evil Geniuses,167354,Pearl,113058,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,Team Heretics vs Evil Geniuses,167354,Ascent,113059,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,MIBR vs Talon Esports,167355,Haven,113061,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,MIBR vs Talon Esports,167355,Fracture,113062,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,Gen.G vs LOUD,167350,Pearl,113046,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Round of 16,Gen.G vs LOUD,167350,Fracture,113047,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,NRG Esports vs Giants Gaming,167356,Lotus,113064,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,NRG Esports vs Giants Gaming,167356,Haven,113065,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,NRG Esports vs Giants Gaming,167356,Icebox,113066,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,LOUD vs Karmine Corp,167357,Pearl,113067,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,LOUD vs Karmine Corp,167357,Split,113068,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,DRX vs Cloud9,167358,Pearl,113070,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,DRX vs Cloud9,167358,Haven,113071,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,DRX vs Cloud9,167358,Icebox,113072,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,Evil Geniuses vs Talon Esports,167359,Haven,113073,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Quarterfinals,Evil Geniuses vs Talon Esports,167359,Split,113074,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Semifinals,NRG Esports vs LOUD,167360,Split,113076,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Semifinals,NRG Esports vs LOUD,167360,Pearl,113077,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Semifinals,NRG Esports vs LOUD,167360,Fracture,113078,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Semifinals,DRX vs Talon Esports,167361,Fracture,113079,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Semifinals,DRX vs Talon Esports,167361,Ascent,113080,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Alpha - Semifinals,DRX vs Talon Esports,167361,Icebox,113081,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,Team Liquid vs Team Secret,167362,Icebox,113082,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,Team Liquid vs Team Secret,167362,Fracture,113083,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,Natus Vincere vs KRÜ Esports,167363,Ascent,113085,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,Natus Vincere vs KRÜ Esports,167363,Lotus,113086,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,ZETA DIVISION vs LEVIATÁN,167364,Ascent,113088,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,ZETA DIVISION vs LEVIATÁN,167364,Pearl,113089,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,Team Vitality vs Global Esports,167365,Split,113091,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,Team Vitality vs Global Esports,167365,Pearl,113092,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,Team Vitality vs Global Esports,167365,Lotus,113093,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,FUT Esports vs Rex Regum Qeon,167366,Lotus,113094,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,FUT Esports vs Rex Regum Qeon,167366,Pearl,113095,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,100 Thieves vs EDward Gaming,167367,Icebox,113097,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,100 Thieves vs EDward Gaming,167367,Lotus,113098,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,100 Thieves vs EDward Gaming,167367,Pearl,113099,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,Sentinels vs FNATIC,167368,Haven,113100,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,Sentinels vs FNATIC,167368,Split,113101,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,T1 vs FURIA,167369,Pearl,113103,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Round of 16,T1 vs FURIA,167369,Icebox,113104,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Quarterfinals,Team Secret vs Natus Vincere,167370,Icebox,113106,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Quarterfinals,Team Secret vs Natus Vincere,167370,Pearl,113107,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Quarterfinals,LEVIATÁN vs Team Vitality,167371,Haven,113109,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Quarterfinals,LEVIATÁN vs Team Vitality,167371,Pearl,113110,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Quarterfinals,FUT Esports vs 100 Thieves,167372,Lotus,113112,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Quarterfinals,FUT Esports vs 100 Thieves,167372,Haven,113113,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Quarterfinals,FUT Esports vs 100 Thieves,167372,Icebox,113114,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Quarterfinals,FNATIC vs FURIA,167373,Haven,113115,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Quarterfinals,FNATIC vs FURIA,167373,Ascent,113116,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Semifinals,Natus Vincere vs LEVIATÁN,167374,Ascent,113118,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Semifinals,Natus Vincere vs LEVIATÁN,167374,Fracture,113119,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Semifinals,100 Thieves vs FNATIC,167375,Fracture,113121,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Bracket Stage,2317,Omega - Semifinals,100 Thieves vs FNATIC,167375,Icebox,113122,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Semifinals,LOUD vs DRX,167391,Pearl,113124,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Semifinals,LOUD vs DRX,167391,Icebox,113125,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Semifinals,LOUD vs DRX,167391,Split,113126,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Semifinals,LOUD vs DRX,167391,Fracture,113127,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Semifinals,LOUD vs DRX,167391,Ascent,113128,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Semifinals,Natus Vincere vs FNATIC,167392,Haven,113129,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Semifinals,Natus Vincere vs FNATIC,167392,Lotus,113130,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Semifinals,Natus Vincere vs FNATIC,167392,Fracture,113131,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Grand Final,LOUD vs FNATIC,167393,Ascent,113134,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Grand Final,LOUD vs FNATIC,167393,Fracture,113135,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Grand Final,LOUD vs FNATIC,167393,Split,113136,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Grand Final,LOUD vs FNATIC,167393,Lotus,113137,vct_2023
Champions Tour 2023: Lock-In Sao Paulo,1188,Playoffs,2756,Grand Final,LOUD vs FNATIC,167393,Icebox,113138,vct_2023
Valorant Champions 2024,2097,Group Stage,4035,Opening (B),Gen.G vs Sentinels,378662,Haven,180369,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (B),Gen.G vs Sentinels,378662,Ascent,180370,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (B),FunPlus Phoenix vs Team Heretics,378663,Abyss,180372,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (B),FunPlus Phoenix vs Team Heretics,378663,Bind,180373,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (B),FunPlus Phoenix vs Team Heretics,378663,Lotus,180374,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (A),DRX vs KRÜ Esports,378657,Haven,180357,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (A),DRX vs KRÜ Esports,378657,Abyss,180358,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (A),DRX vs KRÜ Esports,378657,Bind,180359,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (A),FNATIC vs Bilibili Gaming,378656,Bind,180354,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (A),FNATIC vs Bilibili Gaming,378656,Lotus,180355,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (C),LEVIATÁN vs Talon Esports,378667,Bind,180384,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (C),LEVIATÁN vs Talon Esports,378667,Ascent,180385,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (C),Team Vitality vs Trace Esports,378669,Ascent,180387,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (C),Team Vitality vs Trace Esports,378669,Sunset,180388,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (C),Team Vitality vs Trace Esports,378669,Bind,180389,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (D),G2 Esports vs Paper Rex,378674,Icebox,180402,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (D),G2 Esports vs Paper Rex,378674,Lotus,180403,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (D),EDward Gaming vs FUT Esports,378673,Lotus,180399,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Opening (D),EDward Gaming vs FUT Esports,378673,Bind,180400,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (B),Gen.G vs Team Heretics,378664,Abyss,180375,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (B),Gen.G vs Team Heretics,378664,Lotus,180376,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (B),Gen.G vs Team Heretics,378664,Bind,180377,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (A),FNATIC vs DRX,378658,Abyss,180360,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (A),FNATIC vs DRX,378658,Lotus,180361,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (C),LEVIATÁN vs Trace Esports,378670,Bind,180390,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (C),LEVIATÁN vs Trace Esports,378670,Sunset,180391,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (C),LEVIATÁN vs Trace Esports,378670,Ascent,180392,vct_2024
Valorant Champions 2024,2097,Group Stage,4035,Winner's (D),EDward Gaming vs G2 Esports,378675,Icebox,180405,vct_2024
