Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 2,Team Heretics vs Paper Rex,312799,Split,162366
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 3,LOUD vs EDward Gaming,312803,Icebox,162373
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 3,LOUD vs EDward Gaming,312803,Sunset,162374
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 3,Karmine Corp vs Paper Rex,312802,Bind,162370
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 3,Karmine Corp vs Paper Rex,312802,Lotus,162371
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 3,Karmine Corp vs Paper Rex,312802,Ascent,162372
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Semifinals,Gen.G vs Paper Rex,312777,Split,162341
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Semifinals,Gen.G vs Paper Rex,312777,Lotus,162342
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Semifinals,Sentinels vs LOUD,312776,Split,162338
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Semifinals,Sentinels vs LOUD,312776,Icebox,162339
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Semifinals,Sentinels vs LOUD,312776,Sunset,162340
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Final,Gen.G vs Sentinels,312778,Split,162344
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Final,Gen.G vs Sentinels,312778,Lotus,162345
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Upper Final,Gen.G vs Sentinels,312778,Breeze,162346
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Lower Round 1,Paper Rex vs LOUD,312780,Ascent,162352
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Lower Round 1,Paper Rex vs LOUD,312780,Sunset,163448
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Lower Final,Sentinels vs Paper Rex,312781,Lotus,162353
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Lower Final,Sentinels vs Paper Rex,312781,Ascent,162354
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Lower Final,Sentinels vs Paper Rex,312781,Split,162355
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Lower Final,Sentinels vs Paper Rex,312781,Sunset,162356
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Grand Final,Gen.G vs Sentinels,312779,Breeze,162347
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Grand Final,Gen.G vs Sentinels,312779,Bind,162348
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Grand Final,Gen.G vs Sentinels,312779,Ascent,162349
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Grand Final,Gen.G vs Sentinels,312779,Split,162350
Champions Tour 2024: Masters Madrid,1921,Playoffs,3821,Grand Final,Gen.G vs Sentinels,312779,Icebox,162351
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (A),NRG Esports vs FURIA,295605,Breeze,153722
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (A),NRG Esports vs FURIA,295605,Ascent,153723
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (A),Cloud9 vs MIBR,295606,Bind,153725
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (A),Cloud9 vs MIBR,295606,Split,153726
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (A),Cloud9 vs MIBR,295606,Lotus,153727
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (B),LOUD vs Sentinels,295610,Split,153737
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (B),LOUD vs Sentinels,295610,Ascent,153738
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (B),LEVIATÁN vs 100 Thieves,295611,Bind,153740
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (B),LEVIATÁN vs 100 Thieves,295611,Split,153741
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (B),LEVIATÁN vs 100 Thieves,295611,Icebox,153742
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (C),KRÜ Esports vs G2 Esports,295615,Icebox,153752
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (C),KRÜ Esports vs G2 Esports,295615,Sunset,153753
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Opening (C),KRÜ Esports vs G2 Esports,295615,Ascent,153754
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Elimination (A),FURIA vs MIBR,295608,Split,153731
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Elimination (A),FURIA vs MIBR,295608,Breeze,153732
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Elimination (B),Sentinels vs 100 Thieves,295613,Lotus,153746
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Elimination (B),Sentinels vs 100 Thieves,295613,Bind,153747
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Elimination (B),Sentinels vs 100 Thieves,295613,Split,153748
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Winner's (A),NRG Esports vs Cloud9,295607,Sunset,153728
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Winner's (A),NRG Esports vs Cloud9,295607,Ascent,153729
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Winner's (B),LOUD vs LEVIATÁN,295612,Bind,153743
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Winner's (B),LOUD vs LEVIATÁN,295612,Split,153744
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Winner's (B),LOUD vs LEVIATÁN,295612,Ascent,153745
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Winner's (C),G2 Esports vs Evil Geniuses,295617,Sunset,153758
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Winner's (C),G2 Esports vs Evil Geniuses,295617,Icebox,153759
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Decider (A),Cloud9 vs MIBR,295609,Bind,153734
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Decider (A),Cloud9 vs MIBR,295609,Ascent,153735
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Decider (B),LEVIATÁN vs Sentinels,295614,Split,153749
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Decider (B),LEVIATÁN vs Sentinels,295614,Breeze,153750
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Decider (B),LEVIATÁN vs Sentinels,295614,Bind,153751
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Decider (C),G2 Esports vs KRÜ Esports,295619,Split,153764
Champions Tour 2024: Americas Kickoff,1923,Group Stage,3637,Decider (C),G2 Esports vs KRÜ Esports,295619,Sunset,153765
Champions Tour 2024: Americas Kickoff,1923,Play-Ins,3718,Play-ins,MIBR vs Sentinels,307572,Split,161397
Champions Tour 2024: Americas Kickoff,1923,Play-Ins,3718,Play-ins,MIBR vs Sentinels,307572,Ascent,161398
Champions Tour 2024: Americas Kickoff,1923,Play-Ins,3718,Play-ins,G2 Esports vs MIBR,307573,Sunset,161400
Champions Tour 2024: Americas Kickoff,1923,Play-Ins,3718,Play-ins,G2 Esports vs MIBR,307573,Split,161401
Champions Tour 2024: Americas Kickoff,1923,Play-Ins,3718,Play-ins,G2 Esports vs MIBR,307573,Breeze,161402
Champions Tour 2024: Americas Kickoff,1923,Play-Ins,3718,Play-ins,Sentinels vs G2 Esports,307574,Sunset,161403
Champions Tour 2024: Americas Kickoff,1923,Play-Ins,3718,Play-ins,Sentinels vs G2 Esports,307574,Breeze,161404
Champions Tour 2024: Americas Kickoff,1923,Play-Ins,3718,Play-ins,Sentinels vs G2 Esports,307574,Split,161405
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Semifinals,Evil Geniuses vs LOUD,303087,Ascent,160718
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Semifinals,Evil Geniuses vs LOUD,303087,Icebox,160719
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Semifinals,Evil Geniuses vs LOUD,303087,Sunset,160720
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Semifinals,NRG Esports vs Sentinels,303088,Sunset,160721
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Semifinals,NRG Esports vs Sentinels,303088,Ascent,160722
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Semifinals,NRG Esports vs Sentinels,303088,Split,160723
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Grand Final,LOUD vs Sentinels,303086,Sunset,160715
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Grand Final,LOUD vs Sentinels,303086,Split,160716
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Grand Final,LOUD vs Sentinels,303086,Icebox,160717
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Grand Final,LOUD vs Sentinels,303086,Bind,160724
Champions Tour 2024: Americas Kickoff,1923,Playoffs,3719,Grand Final,LOUD vs Sentinels,303086,Lotus,160725
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (A),Trace Esports vs TYLOO,298687,Ascent,157884
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (A),Trace Esports vs TYLOO,298687,Sunset,157885
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (A),FunPlus Phoenix vs Nova Esports,298688,Sunset,161387
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (A),FunPlus Phoenix vs Nova Esports,298688,Lotus,157888
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (B),JDG Esports vs Titan Esports Club,298692,Lotus,157899
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (B),JDG Esports vs Titan Esports Club,298692,Bind,157900
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (B),Dragon Ranger Gaming vs All Gamers,298693,Sunset,157902
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (B),Dragon Ranger Gaming vs All Gamers,298693,Ascent,157903
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (C),Bilibili Gaming vs Wolves Esports,298697,Ascent,157914
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Opening (C),Bilibili Gaming vs Wolves Esports,298697,Icebox,157915
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Elimination (A),TYLOO vs Nova Esports,298690,Ascent,157893
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Elimination (A),TYLOO vs Nova Esports,298690,Split,157894
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Elimination (B),JDG Esports vs All Gamers,298695,Icebox,157908
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Elimination (B),JDG Esports vs All Gamers,298695,Sunset,157909
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Winner's (A),Trace Esports vs FunPlus Phoenix,298689,Sunset,157890
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Winner's (A),Trace Esports vs FunPlus Phoenix,298689,Bind,157891
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Winner's (A),Trace Esports vs FunPlus Phoenix,298689,Lotus,157892
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Winner's (B),Titan Esports Club vs Dragon Ranger Gaming,298694,Icebox,157905
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Winner's (B),Titan Esports Club vs Dragon Ranger Gaming,298694,Split,157906
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Winner's (B),Titan Esports Club vs Dragon Ranger Gaming,298694,Bind,157907
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Winner's (C),Wolves Esports vs EDward Gaming,298698,Bind,157917
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Winner's (C),Wolves Esports vs EDward Gaming,298698,Ascent,157918
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Winner's (C),Wolves Esports vs EDward Gaming,298698,Breeze,157919
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Decider (A),Trace Esports vs Nova Esports,298691,Split,157896
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Decider (A),Trace Esports vs Nova Esports,298691,Lotus,157897
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Decider (B),Titan Esports Club vs JDG Esports,298696,Bind,157911
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Decider (B),Titan Esports Club vs JDG Esports,298696,Icebox,157912
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Decider (B),Titan Esports Club vs JDG Esports,298696,Lotus,157913
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Decider (C),Wolves Esports vs Bilibili Gaming,298699,Sunset,157920
Champions Tour 2024: China Kickoff,1926,Group Stage,3640,Decider (C),Wolves Esports vs Bilibili Gaming,298699,Icebox,157921
Champions Tour 2024: China Kickoff,1926,Play-Ins,3724,Round-Robin,Trace Esports vs Titan Esports Club,298830,Breeze,157946
Champions Tour 2024: China Kickoff,1926,Play-Ins,3724,Round-Robin,Trace Esports vs Titan Esports Club,298830,Lotus,157947
Champions Tour 2024: China Kickoff,1926,Play-Ins,3724,Round-Robin,Trace Esports vs Titan Esports Club,298830,Split,157948
Champions Tour 2024: China Kickoff,1926,Play-Ins,3724,Round-Robin,Bilibili Gaming vs Titan Esports Club,298831,Lotus,157949
Champions Tour 2024: China Kickoff,1926,Play-Ins,3724,Round-Robin,Bilibili Gaming vs Titan Esports Club,298831,Ascent,157950
Champions Tour 2024: China Kickoff,1926,Play-Ins,3724,Round-Robin,Bilibili Gaming vs Trace Esports,298832,Lotus,157952
Champions Tour 2024: China Kickoff,1926,Play-Ins,3724,Round-Robin,Bilibili Gaming vs Trace Esports,298832,Sunset,157953
Champions Tour 2024: China Kickoff,1926,Play-Ins,3724,Round-Robin,Bilibili Gaming vs Trace Esports,298832,Bind,157954
Champions Tour 2024: China Kickoff,1926,Playoffs,3725,Semifinals,FunPlus Phoenix vs Dragon Ranger Gaming,298833,Ascent,157955
Champions Tour 2024: China Kickoff,1926,Playoffs,3725,Semifinals,FunPlus Phoenix vs Dragon Ranger Gaming,298833,Breeze,157956
Champions Tour 2024: China Kickoff,1926,Playoffs,3725,Semifinals,EDward Gaming vs Trace Esports,298834,Sunset,157958
Champions Tour 2024: China Kickoff,1926,Playoffs,3725,Semifinals,EDward Gaming vs Trace Esports,298834,Bind,157959
Champions Tour 2024: China Kickoff,1926,Playoffs,3725,Grand Final,FunPlus Phoenix vs EDward Gaming,298835,Breeze,157961
Champions Tour 2024: China Kickoff,1926,Playoffs,3725,Grand Final,FunPlus Phoenix vs EDward Gaming,298835,Split,157962
Champions Tour 2024: China Kickoff,1926,Playoffs,3725,Grand Final,FunPlus Phoenix vs EDward Gaming,298835,Icebox,157963
Champions Tour 2024: China Kickoff,1926,Playoffs,3725,Grand Final,FunPlus Phoenix vs EDward Gaming,298835,Ascent,157964
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (A),FUT Esports vs Team Heretics,297401,Lotus,156072
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (A),FUT Esports vs Team Heretics,297401,Bind,156073
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (A),GIANTX vs Karmine Corp,297402,Split,156075
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (A),GIANTX vs Karmine Corp,297402,Sunset,156076
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (A),GIANTX vs Karmine Corp,297402,Lotus,156077
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (B),Natus Vincere vs BBL Esports,297406,Bind,156087
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (B),Natus Vincere vs BBL Esports,297406,Ascent,156088
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (B),Natus Vincere vs BBL Esports,297406,Breeze,156089
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (B),Team Liquid vs KOI,297407,Icebox,156090
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (B),Team Liquid vs KOI,297407,Bind,156091
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (C),Team Vitality vs Gentle Mates,297412,Sunset,156102
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Opening (C),Team Vitality vs Gentle Mates,297412,Lotus,156103
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Winner's (A),Team Heretics vs Karmine Corp,297403,Split,156078
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Winner's (A),Team Heretics vs Karmine Corp,297403,Lotus,156079
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Elimination (A),FUT Esports vs GIANTX,297404,Split,156081
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Elimination (A),FUT Esports vs GIANTX,297404,Icebox,156082
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Elimination (A),FUT Esports vs GIANTX,297404,Sunset,156083
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Winner's (B),Natus Vincere vs Team Liquid,297408,Split,156093
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Winner's (B),Natus Vincere vs Team Liquid,297408,Breeze,156094
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Elimination (B),BBL Esports vs KOI,297409,Bind,156096
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Elimination (B),BBL Esports vs KOI,297409,Split,156097
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Winner's (C),Team Vitality vs FNATIC,297414,Lotus,156108
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Winner's (C),Team Vitality vs FNATIC,297414,Ascent,156109
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Decider (C),Team Vitality vs Gentle Mates,297416,Breeze,156114
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Decider (C),Team Vitality vs Gentle Mates,297416,Lotus,156115
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Decider (C),Team Vitality vs Gentle Mates,297416,Sunset,156116
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Decider (A),Karmine Corp vs FUT Esports,297405,Lotus,156084
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Decider (A),Karmine Corp vs FUT Esports,297405,Bind,156085
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Decider (A),Karmine Corp vs FUT Esports,297405,Sunset,156086
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Decider (B),Team Liquid vs KOI,297410,Sunset,156099
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Decider (B),Team Liquid vs KOI,297410,Icebox,156100
Champions Tour 2024: EMEA Kickoff,1925,Group Stage,3639,Decider (B),Team Liquid vs KOI,297410,Split,156101
Champions Tour 2024: EMEA Kickoff,1925,Play-In Stage,3720,Play-ins,Karmine Corp vs Team Vitality,307567,Sunset,161394
Champions Tour 2024: EMEA Kickoff,1925,Play-In Stage,3720,Play-ins,Karmine Corp vs Team Vitality,307567,Ascent,161395
Champions Tour 2024: EMEA Kickoff,1925,Play-In Stage,3720,Play-ins,KOI vs Team Vitality,307565,Sunset,161391
Champions Tour 2024: EMEA Kickoff,1925,Play-In Stage,3720,Play-ins,KOI vs Team Vitality,307565,Breeze,161392
Champions Tour 2024: EMEA Kickoff,1925,Play-In Stage,3720,Play-ins,Karmine Corp vs KOI,307564,Sunset,161388
Champions Tour 2024: EMEA Kickoff,1925,Play-In Stage,3720,Play-ins,Karmine Corp vs KOI,307564,Bind,161389
Champions Tour 2024: EMEA Kickoff,1925,Playoffs,3721,Semifinals,Team Heretics vs Natus Vincere,303093,Sunset,160735
Champions Tour 2024: EMEA Kickoff,1925,Playoffs,3721,Semifinals,Team Heretics vs Natus Vincere,303093,Breeze,160736
Champions Tour 2024: EMEA Kickoff,1925,Playoffs,3721,Semifinals,FNATIC vs Karmine Corp,303094,Lotus,160738
Champions Tour 2024: EMEA Kickoff,1925,Playoffs,3721,Semifinals,FNATIC vs Karmine Corp,303094,Split,160739
Champions Tour 2024: EMEA Kickoff,1925,Playoffs,3721,Grand Final,Team Heretics vs Karmine Corp,303095,Sunset,160741
Champions Tour 2024: EMEA Kickoff,1925,Playoffs,3721,Grand Final,Team Heretics vs Karmine Corp,303095,Lotus,160742
Champions Tour 2024: EMEA Kickoff,1925,Playoffs,3721,Grand Final,Team Heretics vs Karmine Corp,303095,Icebox,160743
Champions Tour 2024: EMEA Kickoff,1925,Playoffs,3721,Grand Final,Team Heretics vs Karmine Corp,303095,Split,160744
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (A),T1 vs BLEED,296735,Breeze,155129
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (A),T1 vs BLEED,296735,Lotus,155130
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (C),Gen.G vs Rex Regum Qeon,296745,Icebox,155159
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (C),Gen.G vs Rex Regum Qeon,296745,Split,155160
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (C),Gen.G vs Rex Regum Qeon,296745,Sunset,155161
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (A),ZETA DIVISION vs Global Esports,296730,Bind,155114
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (A),ZETA DIVISION vs Global Esports,296730,Icebox,155115
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (B),Team Secret vs Talon Esports,296731,Breeze,155117
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (B),Team Secret vs Talon Esports,296731,Ascent,155118
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (B),DRX vs DetonatioN FocusMe,296736,Lotus,155132
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Opening (B),DRX vs DetonatioN FocusMe,296736,Breeze,155133
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (C),Gen.G vs Paper Rex,296747,Breeze,155165
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (C),Gen.G vs Paper Rex,296747,Lotus,155166
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (C),Gen.G vs Paper Rex,296747,Sunset,155167
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Elimination (A),BLEED vs Global Esports,296738,Sunset,155138
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Elimination (A),BLEED vs Global Esports,296738,Icebox,155139
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Elimination (A),BLEED vs Global Esports,296738,Split,155140
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (A),T1 vs ZETA DIVISION,296737,Ascent,155135
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (A),T1 vs ZETA DIVISION,296737,Lotus,155136
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (A),T1 vs ZETA DIVISION,296737,Sunset,155137
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Elimination (B),DetonatioN FocusMe vs Team Secret,296733,Lotus,155123
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Elimination (B),DetonatioN FocusMe vs Team Secret,296733,Breeze,155124
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (B),DRX vs Talon Esports,296732,Split,155120
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Winner's (B),DRX vs Talon Esports,296732,Ascent,155121
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (C),Gen.G vs Rex Regum Qeon,296749,Lotus,155171
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (C),Gen.G vs Rex Regum Qeon,296749,Breeze,155172
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (C),Gen.G vs Rex Regum Qeon,296749,Icebox,155173
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (B),Talon Esports vs Team Secret,296734,Breeze,155126
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (B),Talon Esports vs Team Secret,296734,Ascent,155127
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (A),ZETA DIVISION vs Global Esports,296739,Bind,155141
Champions Tour 2024: Pacific Kickoff,1924,Group Stage,3638,Decider (A),ZETA DIVISION vs Global Esports,296739,Lotus,155142
Champions Tour 2024: Pacific Kickoff,1924,Play-Ins,3722,Play-ins,Team Secret vs Gen.G,297254,Breeze,155762
Champions Tour 2024: Pacific Kickoff,1924,Play-Ins,3722,Play-ins,Team Secret vs Gen.G,297254,Lotus,155763
Champions Tour 2024: Pacific Kickoff,1924,Play-Ins,3722,Play-ins,Team Secret vs Gen.G,297254,Icebox,155764
Champions Tour 2024: Pacific Kickoff,1924,Play-Ins,3722,Play-ins,ZETA DIVISION vs Team Secret,297253,Icebox,155759
Champions Tour 2024: Pacific Kickoff,1924,Play-Ins,3722,Play-ins,ZETA DIVISION vs Team Secret,297253,Ascent,155760
Champions Tour 2024: Pacific Kickoff,1924,Play-Ins,3722,Play-ins,Gen.G vs ZETA DIVISION,297255,Icebox,155765
Champions Tour 2024: Pacific Kickoff,1924,Play-Ins,3722,Play-ins,Gen.G vs ZETA DIVISION,297255,Ascent,155766
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Semifinals,T1 vs Paper Rex,297256,Split,155768
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Semifinals,T1 vs Paper Rex,297256,Ascent,155769
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Semifinals,DRX vs Gen.G,297257,Bind,155771
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Semifinals,DRX vs Gen.G,297257,Lotus,155772
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Grand Final,Paper Rex vs Gen.G,297258,Ascent,155774
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Grand Final,Paper Rex vs Gen.G,297258,Split,155775
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Grand Final,Paper Rex vs Gen.G,297258,Lotus,155776
Champions Tour 2024: Pacific Kickoff,1924,Playoffs,3723,Grand Final,Paper Rex vs Gen.G,297258,Bind,155777
